customerID,phoneservice,internetservice,onlinesecurity,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,churn,tenure,monthlycharges
5778-BVOFB,Yes,DSL,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,9,59.5
3373-YZZYM,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,1,19.2
2057-ZBLPD,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,21,86.5
0228-MAUWC,Yes,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,No,19,59.55
5502-RLUYV,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,69,103.95
0023-HGHWL,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,25.1
7663-YJHSN,Yes,Fiber optic,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,72,103.95
4915-BFSXL,Yes,DSL,Yes,No,Yes,No,Two year,No,Credit card (automatic),No,70,68.95
3086-RUCRN,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,66,103.1
5215-LNLDJ,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,No,7,24.7
7576-JMYWV,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,46,110.2
9039-RBEEE,No,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,39,48.95
0257-KXZGU,Yes,DSL,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,32,62.45
1307-ATKGB,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,24,89.55
8417-FMLZI,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,6,83.55
3714-XPXBW,Yes,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,37,78.9
1850-AKQEP,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,8,20.35
2824-DXNKN,Yes,DSL,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),No,72,71.45
5227-JSCFE,No,DSL,Yes,Yes,No,No,Two year,No,Credit card (automatic),No,71,46.35
0848-ZGQIJ,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,16,94.65
3621-CHYVB,No,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,57,49.9
8042-RNLKO,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),No,66,25.45
1792-UXAFY,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,17,89.15
5372-FBKBN,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,21,20.75
0420-TXVSG,Yes,DSL,Yes,No,No,No,Two year,Yes,Credit card (automatic),No,66,66.1
6217-TOWGS,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,17,75.4
0515-YPMCW,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1,70.45
0378-XSZPU,Yes,DSL,Yes,No,No,No,One year,No,Credit card (automatic),Yes,58,60.3
1045-LTCYT,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,8,21.05
1544-JJMYL,Yes,DSL,Yes,Yes,Yes,No,One year,No,Credit card (automatic),No,27,69.35
4636-JGAAI,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,No,34,88.85
6874-SGLHU,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,30,97.0
5951-AOFIH,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,33,66.4
4729-XKASR,No,DSL,No,No,No,No,Month-to-month,No,Electronic check,Yes,1,24.75
3059-NGMXB,Yes,DSL,Yes,No,No,Yes,Month-to-month,No,Mailed check,No,14,69.2
8652-YHIYU,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Credit card (automatic),No,16,79.5
5278-PNYOX,Yes,Fiber optic,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,49,100.65
5449-FIBXJ,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes,19,103.3
3486-HOOGQ,Yes,DSL,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,70,79.7
5061-PBXFW,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,32,61.4
8630-FJLIB,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,18,69.8
3891-NLXJB,No,DSL,Yes,Yes,No,No,Two year,Yes,Mailed check,No,37,40.55
4749-OJKQU,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,4,75.65
0577-WHMEV,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Electronic check,No,16,90.7
5453-AXEPF,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,17,80.5
3639-XJHKQ,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,19,60.6
3716-LRGXK,Yes,Fiber optic,No,No,Yes,Yes,Two year,No,Credit card (automatic),No,60,101.15
2263-SFSQZ,Yes,No,No,No,No,No,Two year,Yes,Mailed check,No,51,24.95
9950-MTGYX,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,28,20.3
3397-AVTKU,Yes,DSL,No,No,No,Yes,Two year,Yes,Electronic check,No,43,60.0
4825-FUREZ,Yes,No,No,No,No,No,Two year,No,Electronic check,No,42,20.25
9837-BMCLM,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,3,78.5
2672-OJQZP,Yes,DSL,No,No,No,No,Month-to-month,No,Mailed check,No,1,44.75
0137-UDEUO,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,3,19.85
3134-DSHVC,Yes,Fiber optic,Yes,No,Yes,No,Two year,No,Credit card (automatic),No,63,98.0
6161-UUUTA,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,3,79.9
7821-DPRQE,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,68,107.7
6543-XRMYR,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,30,99.7
2001-EWBQU,Yes,Fiber optic,No,No,Yes,Yes,Two year,No,Electronic check,No,60,104.7
4925-LMHOK,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),Yes,15,58.6
1608-GMEWB,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,45,93.9
6695-AMZUF,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,70,86.45
1455-UGQVH,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,10,98.5
8410-BGQXN,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,4,19.4
8280-MQRQN,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1,50.45
1619-YWUBB,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,68,24.95
7611-YKYTC,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),No,22,75.0
2037-SGXHH,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,38,94.65
3178-FESZO,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,1,100.25
0365-GXEZS,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,No,18,78.2
0082-OQIQY,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,29,94.2
6087-MVHJH,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,16,88.45
4603-JANFB,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,69.85
3018-TFTSU,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,12,81.7
3606-SBKRY,No,DSL,No,No,Yes,Yes,One year,Yes,Electronic check,No,31,50.05
4806-KEXQR,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,4,79.9
0667-NSRGI,Yes,DSL,No,Yes,No,Yes,One year,Yes,Mailed check,No,48,69.55
7083-YNSKY,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,15,25.4
6893-ODYYE,Yes,Fiber optic,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No,50,90.1
8242-JSVBO,Yes,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,7,44.65
2479-BRAMR,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,41,83.75
9541-ZPSEA,Yes,Fiber optic,Yes,No,No,No,Two year,No,Credit card (automatic),No,68,80.35
2665-NPTGL,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,26,98.1
1139-WUOAH,No,DSL,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,57,53.35
4693-VWVBO,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No,3,19.55
7434-SHXLS,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,20.9
6937-GCDGQ,Yes,DSL,Yes,No,No,No,One year,Yes,Bank transfer (automatic),No,19,48.95
0988-JRWWP,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,3,54.2
5075-JSDKI,Yes,No,No,No,No,No,Two year,No,Electronic check,No,59,24.45
7908-QCBCA,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1,69.4
8644-XYTSV,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,42,40.15
6711-FLDFB,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,7,74.9
3873-WOSBC,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,67,25.6
7465-ZZRVX,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,1,70.35
7975-JMZNT,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,66,91.7
7251-XFOIL,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,No,61,89.2
4116-IQRFR,Yes,No,No,No,No,No,One year,No,Credit card (automatic),No,4,24.1
3714-JTVOV,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,42,74.15
8259-DZLIZ,Yes,DSL,No,No,No,No,One year,Yes,Bank transfer (automatic),No,64,53.85
0442-ZXKVS,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,54,115.6
7853-WNZSY,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,1,19.75
3120-FAZKD,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,54,24.05
8606-OEGQZ,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,18,25.3
0225-ZORZP,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,No,3,84.3
4702-IOQDC,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,70.1
9489-JMTTN,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,72,89.75
0575-CUQOV,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Electronic check,No,60,97.95
0967-BMLBD,Yes,No,No,No,No,No,One year,Yes,Mailed check,No,11,20.0
6178-KFNHS,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,12,78.3
2830-LEWOA,Yes,Fiber optic,No,Yes,Yes,Yes,One year,No,Credit card (automatic),No,61,103.9
5006-MXVRN,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,39,20.7
1264-BYWMS,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,55,96.8
9658-WYUFB,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,17,94.4
8327-WKMIE,Yes,No,No,No,No,No,One year,No,Credit card (automatic),No,37,20.15
6917-FIJHC,Yes,No,No,No,No,No,Two year,Yes,Mailed check,No,72,26.0
5329-KRDTM,Yes,DSL,No,Yes,Yes,No,Two year,No,Credit card (automatic),No,72,77.35
7797-EJMDP,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),No,8,66.05
3530-VWVGU,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,22,19.9
2013-SGDXK,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,1,84.3
6368-NWMCE,Yes,DSL,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),No,38,68.15
3633-CDBUW,Yes,DSL,No,Yes,Yes,Yes,One year,No,Electronic check,No,17,80.85
0707-HOVVN,Yes,DSL,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,70,75.5
8580-QVLOC,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),Yes,72,92.45
3956-MGXOG,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,28,80.6
9274-UARKJ,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,15,83.2
4077-HWUYD,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,87.55
2012-NWRPA,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,11,99.55
8808-ELEHO,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,8,81.25
0103-CSITQ,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,57,109.4
3506-LCJDC,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,1,19.95
8671-KKKOS,No,DSL,Yes,No,Yes,No,Month-to-month,No,Electronic check,No,46,45.55
7305-ZWMAJ,Yes,No,No,No,No,No,One year,No,Credit card (automatic),No,30,20.7
9518-XXBXE,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Electronic check,No,10,75.3
3934-HXCFZ,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,23,99.25
6578-KRMAW,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,32,93.4
4860-IJUDE,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No,13,73.75
7666-WKRON,Yes,Fiber optic,No,Yes,No,No,Two year,Yes,Electronic check,Yes,39,80.45
9688-YGXVR,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,44,88.15
0423-UDIJQ,Yes,DSL,No,Yes,No,No,Month-to-month,No,Mailed check,No,9,49.2
1945-XISKS,Yes,No,No,No,No,No,Two year,No,Mailed check,No,67,19.65
4910-AQFFX,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,9,79.35
2154-KVJFF,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,15,79.75
5360-LJCNJ,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,71,105.15
2607-FBDFF,Yes,DSL,No,Yes,No,No,Month-to-month,No,Credit card (automatic),No,1,49.0
9647-ERGBE,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,30,100.05
3428-XZMAZ,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,69.35
1100-DDVRV,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,No,17,49.8
0378-TOVMS,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,Yes,3,85.8
4355-HBJHH,Yes,DSL,Yes,No,Yes,Yes,Two year,Yes,Electronic check,Yes,67,79.7
6728-WYQBC,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,1,20.95
9058-CBREO,Yes,DSL,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,50.55
9029-FEGVJ,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Mailed check,No,32,79.3
7216-KAOID,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),No,41,19.5
0318-QUUOB,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,1,80.55
6145-NNPNO,Yes,DSL,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,1,44.15
5520-FVEWJ,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,12,84.5
5339-TJFEK,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,62,105.5
5572-ZDXHY,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,Yes,22,84.3
2074-GUHPQ,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,17,92.7
4625-XMOYM,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,72,26.25
5827-MWCZK,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,56,96.95
1385-TQOZW,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,9,20.45
5914-XRFQB,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,115.8
4329-YPDDQ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,20,108.2
4804-NCPET,Yes,No,No,No,No,No,Two year,No,Mailed check,No,19,20.2
3750-CKVKH,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,2,67.75
5944-UGLLK,No,DSL,No,Yes,Yes,Yes,One year,No,Credit card (automatic),No,53,54.9
8063-GBATB,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,27,85.25
7787-BNTZM,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,6,20.15
2252-ISRNH,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,No,9,90.35
9415-TPKRV,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,No,8,55.75
5322-TEUJK,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,71,114.6
4547-KQRTM,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,10,80.05
4877-EVATK,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,20.0
1866-DIOQZ,No,DSL,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),No,71,66.8
8375-KVTHK,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,No,68,100.3
2697-NQBPF,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,34,105.35
3709-OIJEA,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Electronic check,No,26,85.2
7639-SUPCW,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,22,48.8
1386-ZIKUV,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,7,18.95
0599-XNYDO,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,20,69.8
6377-WHAOX,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,60,106.15
6855-VLGOS,Yes,No,No,No,No,No,Two year,No,Electronic check,No,72,20.55
8999-XXGNS,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,72,105.75
8746-OQQRW,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,4,25.25
3181-MIZBN,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No,16,19.75
0471-ARVMX,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,62,104.85
7766-CLTIC,Yes,DSL,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,No,10,60.95
5650-YLIBA,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,31,81.15
0825-CPPQH,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,71,19.1
9084-OAYKL,Yes,No,No,No,No,No,Two year,No,Mailed check,No,58,20.8
6122-LJADA,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,70,90.15
2400-XIWIO,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No,71,90.1
7524-VRLPL,Yes,DSL,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),No,69,74.1
1069-XAIEM,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,1,85.05
7569-NMZYQ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,118.75
5201-USSQZ,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),No,26,85.9
2105-PHWON,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,33,95.0
1494-EJZDW,Yes,No,No,No,No,No,Two year,No,Mailed check,No,10,20.15
4884-TVUQF,Yes,Fiber optic,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),No,57,101.3
8003-EWNDZ,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,10,21.2
1897-RCFUM,Yes,No,No,No,No,No,One year,Yes,Mailed check,No,39,24.2
9256-JTBNZ,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,11,20.3
4658-HCOHW,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,21,102.8
2211-RMNHO,Yes,DSL,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,68,85.3
2432-TFSMK,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Credit card (automatic),No,18,89.6
3440-JPSCL,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,6,99.95
4929-ROART,Yes,DSL,Yes,No,No,No,Month-to-month,No,Mailed check,No,18,56.25
1834-ABKHQ,Yes,DSL,No,No,No,No,One year,Yes,Bank transfer (automatic),No,52,50.95
1741-WTPON,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,56,115.85
3932-IJWDZ,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,45,103.65
1240-HCBOH,Yes,No,No,No,No,No,Two year,Yes,Mailed check,No,67,26.1
3594-KADLU,No,DSL,Yes,Yes,No,No,Month-to-month,No,Mailed check,No,3,35.1
8065-BVEPF,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,65,99.1
3796-ENZGF,Yes,DSL,No,Yes,No,Yes,Two year,No,Mailed check,No,63,67.25
1734-ZMNTZ,Yes,No,No,No,No,No,Two year,No,Mailed check,No,11,25.0
2853-CWQFQ,Yes,DSL,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,No,1,59.55
0813-TAXXS,Yes,DSL,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,55,77.8
2519-TWKFS,Yes,DSL,No,Yes,No,No,One year,Yes,Mailed check,No,25,55.1
2889-FPWRM,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,72,117.8
0626-QXNGV,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,72,24.15
6723-CEGQI,No,DSL,No,Yes,Yes,No,Two year,No,Mailed check,No,65,45.25
6987-XQSJT,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,54,79.5
4732-RRJZC,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,7,20.25
9499-XPZXM,Yes,DSL,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),No,72,64.75
4338-EYCER,Yes,DSL,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),No,21,54.6
3007-FDPEA,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,2,20.7
6350-XFYGW,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,4,94.75
4290-BSXUX,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,3,79.65
8513-OLYGY,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,72,115.8
0311-QYWSS,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,6,49.45
8705-DWKTI,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,52,83.8
8755-IWJHN,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,69,95.35
0325-XBFAC,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,8,94.7
4480-QQRHC,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,8,74.05
0929-PECLO,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,63,89.6
3680-CTHUH,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,60,116.6
1202-KKGFU,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,12,54.2
6112-KTHFQ,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,13,19.3
1852-XEMDW,Yes,DSL,Yes,No,No,No,Month-to-month,No,Mailed check,No,22,65.05
2462-XIIJB,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,5,92.5
4760-XOHVN,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,19.45
1820-DJFPH,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,72,24.05
9426-SXNHE,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,2,18.75
9068-FHQHD,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,40,20.15
1269-FOYWN,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),No,44,20.0
9470-YFUYI,Yes,DSL,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No,71,71.0
7817-BOQPW,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,2,75.55
7402-EYFXX,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,26,93.6
1853-UDXBW,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,70.0
9895-VFOXH,No,DSL,No,No,No,No,Month-to-month,No,Mailed check,No,1,24.4
5458-CQJTA,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,65,74.8
1230-QAJDW,Yes,DSL,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,No,3,65.25
5701-ZIKJE,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,13,50.55
5219-YIPTK,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,33,104.4
5032-MIYKT,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,No,1,70.7
7396-VJUZB,Yes,DSL,No,No,No,No,Month-to-month,No,Mailed check,No,4,45.25
9717-QEBGU,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,2,70.3
